word1,word2,relation,direction,pos
delight,wallow,hyponymy,hypernym_to_hyponym,v
testify,vouch,hyponymy,hypernym_to_hyponym,v
darken,dun,hyponymy,hypernym_to_hyponym,v
vibrate,judder,hyponymy,hypernym_to_hyponym,v
measure,weigh,hyponymy,hypernym_to_hyponym,v
see,behold,hyponymy,hypernym_to_hyponym,v
decorate,scallop,hyponymy,hypernym_to_hyponym,v
decorate,caparison,hyponymy,hypernym_to_hyponym,v
gain,round,hyponymy,hypernym_to_hyponym,v
confer,bless,hyponymy,hypernym_to_hyponym,v
decorate,deck,hyponymy,hypernym_to_hyponym,v
decorate,fledge,hyponymy,hypernym_to_hyponym,v
decorate,flag,hyponymy,hypernym_to_hyponym,v
coat,plate,hyponymy,hypernym_to_hyponym,v
transmit,translate,hyponymy,hypernym_to_hyponym,v
decorate,color,hyponymy,hypernym_to_hyponym,v
deliver,bail,hyponymy,hypernym_to_hyponym,v
butt,headbutt,hyponymy,hypernym_to_hyponym,v
reproduce,catch,hyponymy,hypernym_to_hyponym,v
vibrate,shimmy,hyponymy,hypernym_to_hyponym,v
decorate,pipe,hyponymy,hypernym_to_hyponym,v
result,come,hyponymy,hypernym_to_hyponym,v
coat,paint,hyponymy,hypernym_to_hyponym,v
row,feather,hyponymy,hypernym_to_hyponym,v
travel,sail,hyponymy,hypernym_to_hyponym,v
decorate,fillet,hyponymy,hypernym_to_hyponym,v
decorate,panel,hyponymy,hypernym_to_hyponym,v
coat,glaze,hyponymy,hypernym_to_hyponym,v
darken,blind,hyponymy,hypernym_to_hyponym,v
coat,copper,hyponymy,hypernym_to_hyponym,v
result,follow,hyponymy,hypernym_to_hyponym,v
press,crunch,hyponymy,hypernym_to_hyponym,v
decorate,spangle,hyponymy,hypernym_to_hyponym,v
decorate,stick,hyponymy,hypernym_to_hyponym,v
coat,finish,hyponymy,hypernym_to_hyponym,v
coat,skimcoat,hyponymy,hypernym_to_hyponym,v
assign,allocate,hyponymy,hypernym_to_hyponym,v
darken,dim,hyponymy,hypernym_to_hyponym,v
capitalize,overcapitalize,hyponymy,hypernym_to_hyponym,v
press,squash,hyponymy,hypernym_to_hyponym,v
decorate,foliate,hyponymy,hypernym_to_hyponym,v
revise,amend,hyponymy,hypernym_to_hyponym,v
smoke,puff,hyponymy,hypernym_to_hyponym,v
decorate,wreathe,hyponymy,hypernym_to_hyponym,v
coat,patinate,hyponymy,hypernym_to_hyponym,v
coat,blacktop,hyponymy,hypernym_to_hyponym,v
decorate,braid,hyponymy,hypernym_to_hyponym,v
decorate,encrust,hyponymy,hypernym_to_hyponym,v
press,knuckle,hyponymy,hypernym_to_hyponym,v
measure,scale,hyponymy,hypernym_to_hyponym,v
coat,size,hyponymy,hypernym_to_hyponym,v
fortify,embattle,hyponymy,hypernym_to_hyponym,v
decorate,landscape,hyponymy,hypernym_to_hyponym,v
travel,fly,hyponymy,hypernym_to_hyponym,v
decorate,tinsel,hyponymy,hypernym_to_hyponym,v
contract,purse,hyponymy,hypernym_to_hyponym,v
coat,refinish,hyponymy,hypernym_to_hyponym,v
decorate,illustrate,hyponymy,hypernym_to_hyponym,v
see,see,hyponymy,hypernym_to_hyponym,v
flatter,fawn,hyponymy,hypernym_to_hyponym,v
row,pull,hyponymy,hypernym_to_hyponym,v
coat,encrust,hyponymy,hypernym_to_hyponym,v
confer,graduate,hyponymy,hypernym_to_hyponym,v
preach,evangelize,hyponymy,hypernym_to_hyponym,v
decorate,emblazon,hyponymy,hypernym_to_hyponym,v
smear,moil,hyponymy,hypernym_to_hyponym,v
coat,tar,hyponymy,hypernym_to_hyponym,v
coat,foliate,hyponymy,hypernym_to_hyponym,v
speculate,guess,hyponymy,hypernym_to_hyponym,v
tidy,houseclean,hyponymy,hypernym_to_hyponym,v
strap,hopple,hyponymy,hypernym_to_hyponym,v
row,stroke,hyponymy,hypernym_to_hyponym,v
overdo,oversimplify,hyponymy,hypernym_to_hyponym,v
toy,retire,hyponymy,hypernym_to_hyponym,v
darken,murk,hyponymy,hypernym_to_hyponym,v
travel,ship,hyponymy,hypernym_to_hyponym,v
tremble,shudder,hyponymy,hypernym_to_hyponym,v
decorate,trim,hyponymy,hypernym_to_hyponym,v
coat,stucco,hyponymy,hypernym_to_hyponym,v
confer,miter,hyponymy,hypernym_to_hyponym,v
demilitarize,neutralize,hyponymy,hypernym_to_hyponym,v
decorate,embroider,hyponymy,hypernym_to_hyponym,v
coat,bonderize,hyponymy,hypernym_to_hyponym,v
coat,galvanize,hyponymy,hypernym_to_hyponym,v
coat,platinize,hyponymy,hypernym_to_hyponym,v
decorate,applique,hyponymy,hypernym_to_hyponym,v
coat,skim,hyponymy,hypernym_to_hyponym,v
overhaul,retrofit,hyponymy,hypernym_to_hyponym,v
decorate,prank,hyponymy,hypernym_to_hyponym,v
press,push,hyponymy,hypernym_to_hyponym,v
coat,zinc,hyponymy,hypernym_to_hyponym,v
overdo,overpraise,hyponymy,hypernym_to_hyponym,v
smoke,inhale,hyponymy,hypernym_to_hyponym,v
rest,hibernate,hyponymy,hypernym_to_hyponym,v
coat,macadamize,hyponymy,hypernym_to_hyponym,v
coat,resurface,hyponymy,hypernym_to_hyponym,v
censor,edit,hyponymy,hypernym_to_hyponym,v
whiten,bleach,hyponymy,hypernym_to_hyponym,v
coat,pave,hyponymy,hypernym_to_hyponym,v
decorate,gild,hyponymy,hypernym_to_hyponym,v
darken,embrown,hyponymy,hypernym_to_hyponym,v
transmit,bring,hyponymy,hypernym_to_hyponym,v
transmit,send,hyponymy,hypernym_to_hyponym,v
decorate,festoon,hyponymy,hypernym_to_hyponym,v
overdo,overleap,hyponymy,hypernym_to_hyponym,v
see,glimpse,hyponymy,hypernym_to_hyponym,v
coat,porcelainize,hyponymy,hypernym_to_hyponym,v
coat,egg,hyponymy,hypernym_to_hyponym,v
coat,dredge,hyponymy,hypernym_to_hyponym,v
transmit,turn,hyponymy,hypernym_to_hyponym,v
decorate,garland,hyponymy,hypernym_to_hyponym,v
decorate,fret,hyponymy,hypernym_to_hyponym,v
row,scull,hyponymy,hypernym_to_hyponym,v
coat,metalize,hyponymy,hypernym_to_hyponym,v
side,pull,hyponymy,hypernym_to_hyponym,v
transmit,project,hyponymy,hypernym_to_hyponym,v
darken,shadow,hyponymy,hypernym_to_hyponym,v
shrink,flex,hyponymy,hypernym_to_hyponym,v
coat,rubberize,hyponymy,hypernym_to_hyponym,v
reinstate,rehabilitate,hyponymy,hypernym_to_hyponym,v
flatter,adulate,hyponymy,hypernym_to_hyponym,v
coat,anodize,hyponymy,hypernym_to_hyponym,v
speculate,suppose,hyponymy,hypernym_to_hyponym,v
decorate,bead,hyponymy,hypernym_to_hyponym,v
bear,seed,hyponymy,hypernym_to_hyponym,v
bear,fruit,hyponymy,hypernym_to_hyponym,v
bear,crop,hyponymy,hypernym_to_hyponym,v
bear,overbear,hyponymy,hypernym_to_hyponym,v
spill,seed,hyponymy,hypernym_to_hyponym,v
learning,study,hyponymy,hypernym_to_hyponym,n
learning,digestion,hyponymy,hypernym_to_hyponym,n
learning,memorization,hyponymy,hypernym_to_hyponym,n
learning,internalization,hyponymy,hypernym_to_hyponym,n
learning,education,hyponymy,hypernym_to_hyponym,n
learning,transfer,hyponymy,hypernym_to_hyponym,n
learning,conditioning,hyponymy,hypernym_to_hyponym,n
learning,imprinting,hyponymy,hypernym_to_hyponym,n
proposal,introduction,hyponymy,hypernym_to_hyponym,n
proposal,advice,hyponymy,hypernym_to_hyponym,n
proposal,counterproposal,hyponymy,hypernym_to_hyponym,n
proposal,hypothesis,hyponymy,hypernym_to_hyponym,n
proposal,motion,hyponymy,hypernym_to_hyponym,n
proposal,suggestion,hyponymy,hypernym_to_hyponym,n
alcohol,koumiss,hyponymy,hypernym_to_hyponym,n
alcohol,perry,hyponymy,hypernym_to_hyponym,n
alcohol,liquor,hyponymy,hypernym_to_hyponym,n
alcohol,kava,hyponymy,hypernym_to_hyponym,n
alcohol,slug,hyponymy,hypernym_to_hyponym,n
alcohol,sake,hyponymy,hypernym_to_hyponym,n
alcohol,nipa,hyponymy,hypernym_to_hyponym,n
alcohol,wine,hyponymy,hypernym_to_hyponym,n
alcohol,rotgut,hyponymy,hypernym_to_hyponym,n
alcohol,aperitif,hyponymy,hypernym_to_hyponym,n
alcohol,homebrew,hyponymy,hypernym_to_hyponym,n
alcohol,hooch,hyponymy,hypernym_to_hyponym,n
alcohol,brew,hyponymy,hypernym_to_hyponym,n
alcohol,liqueur,hyponymy,hypernym_to_hyponym,n
alcohol,pulque,hyponymy,hypernym_to_hyponym,n
tournament,open,hyponymy,hypernym_to_hyponym,n
constipate,obstipate,hyponymy,hypernym_to_hyponym,v
fret,dither,hyponymy,hypernym_to_hyponym,v
party,ceilidh,hyponymy,hypernym_to_hyponym,n
party,fete,hyponymy,hypernym_to_hyponym,n
party,bunfight,hyponymy,hypernym_to_hyponym,n
party,dance,hyponymy,hypernym_to_hyponym,n
party,jolly,hyponymy,hypernym_to_hyponym,n
party,bash,hyponymy,hypernym_to_hyponym,n
lotion,toner,hyponymy,hypernym_to_hyponym,n
shell,whizbang,hyponymy,hypernym_to_hyponym,n
shell,shrapnel,hyponymy,hypernym_to_hyponym,n
sagacity,eye,hyponymy,hypernym_to_hyponym,n
sagacity,injudiciousness,hyponymy,hypernym_to_hyponym,n
sagacity,discretion,hyponymy,hypernym_to_hyponym,n
sagacity,gumption,hyponymy,hypernym_to_hyponym,n
sagacity,judiciousness,hyponymy,hypernym_to_hyponym,n
wolfhound,borzoi,hyponymy,hypernym_to_hyponym,n
worker,boatman,hyponymy,hypernym_to_hyponym,n
worker,driver,hyponymy,hypernym_to_hyponym,n
worker,toiler,hyponymy,hypernym_to_hyponym,n
worker,seasonal,hyponymy,hypernym_to_hyponym,n
worker,skidder,hyponymy,hypernym_to_hyponym,n
worker,volunteer,hyponymy,hypernym_to_hyponym,n
worker,shelver,hyponymy,hypernym_to_hyponym,n
worker,shingler,hyponymy,hypernym_to_hyponym,n
worker,employee,hyponymy,hypernym_to_hyponym,n
worker,peeler,hyponymy,hypernym_to_hyponym,n
worker,temp,hyponymy,hypernym_to_hyponym,n
worker,wiper,hyponymy,hypernym_to_hyponym,n
worker,mopper,hyponymy,hypernym_to_hyponym,n
worker,collector,hyponymy,hypernym_to_hyponym,n
worker,pruner,hyponymy,hypernym_to_hyponym,n
worker,comber,hyponymy,hypernym_to_hyponym,n
worker,throwster,hyponymy,hypernym_to_hyponym,n
worker,splicer,hyponymy,hypernym_to_hyponym,n
worker,ragsorter,hyponymy,hypernym_to_hyponym,n
worker,tacker,hyponymy,hypernym_to_hyponym,n
worker,planter,hyponymy,hypernym_to_hyponym,n
worker,melter,hyponymy,hypernym_to_hyponym,n
worker,caster,hyponymy,hypernym_to_hyponym,n
worker,plier,hyponymy,hypernym_to_hyponym,n
worker,solderer,hyponymy,hypernym_to_hyponym,n
worker,stripper,hyponymy,hypernym_to_hyponym,n
worker,splitter,hyponymy,hypernym_to_hyponym,n
worker,gutter,hyponymy,hypernym_to_hyponym,n
worker,tiler,hyponymy,hypernym_to_hyponym,n
worker,poster,hyponymy,hypernym_to_hyponym,n
worker,hanger,hyponymy,hypernym_to_hyponym,n
worker,nailer,hyponymy,hypernym_to_hyponym,n
worker,sheller,hyponymy,hypernym_to_hyponym,n
worker,tapper,hyponymy,hypernym_to_hyponym,n
worker,topper,hyponymy,hypernym_to_hyponym,n
worker,bleacher,hyponymy,hypernym_to_hyponym,n
worker,moonlighter,hyponymy,hypernym_to_hyponym,n
worker,scrubber,hyponymy,hypernym_to_hyponym,n
worker,tier,hyponymy,hypernym_to_hyponym,n
worker,carter,hyponymy,hypernym_to_hyponym,n
worker,processor,hyponymy,hypernym_to_hyponym,n
worker,oiler,hyponymy,hypernym_to_hyponym,n
worker,servant,hyponymy,hypernym_to_hyponym,n
worker,washer,hyponymy,hypernym_to_hyponym,n
worker,freelancer,hyponymy,hypernym_to_hyponym,n
worker,quarryman,hyponymy,hypernym_to_hyponym,n
worker,scab,hyponymy,hypernym_to_hyponym,n
worker,cornhusker,hyponymy,hypernym_to_hyponym,n
worker,puller,hyponymy,hypernym_to_hyponym,n
worker,muzzler,hyponymy,hypernym_to_hyponym,n
worker,twiner,hyponymy,hypernym_to_hyponym,n
worker,stringer,hyponymy,hypernym_to_hyponym,n
worker,stainer,hyponymy,hypernym_to_hyponym,n
worker,slave,hyponymy,hypernym_to_hyponym,n
worker,teaser,hyponymy,hypernym_to_hyponym,n
worker,unionist,hyponymy,hypernym_to_hyponym,n
worker,finisher,hyponymy,hypernym_to_hyponym,n
worker,assistant,hyponymy,hypernym_to_hyponym,n
worker,employable,hyponymy,hypernym_to_hyponym,n
worker,lamplighter,hyponymy,hypernym_to_hyponym,n
worker,stemmer,hyponymy,hypernym_to_hyponym,n
worker,winder,hyponymy,hypernym_to_hyponym,n
worker,shoveler,hyponymy,hypernym_to_hyponym,n
worker,beater,hyponymy,hypernym_to_hyponym,n
worker,workmate,hyponymy,hypernym_to_hyponym,n
worker,wallah,hyponymy,hypernym_to_hyponym,n
express,vote,hyponymy,hypernym_to_hyponym,v
appearance,reappearance,hyponymy,hypernym_to_hyponym,n
appearance,apparition,hyponymy,hypernym_to_hyponym,n
appearance,manifestation,hyponymy,hypernym_to_hyponym,n
appearance,materialization,hyponymy,hypernym_to_hyponym,n
mature,ripen,hyponymy,hypernym_to_hyponym,v
mature,find,hyponymy,hypernym_to_hyponym,v
hit,smash,hyponymy,hypernym_to_hyponym,v
read,numerate,hyponymy,hypernym_to_hyponym,v
read,call,hyponymy,hypernym_to_hyponym,v
read,dictate,hyponymy,hypernym_to_hyponym,v
crustacean,decapod,hyponymy,hypernym_to_hyponym,n
crustacean,barnacle,hyponymy,hypernym_to_hyponym,n
crustacean,brachyuran,hyponymy,hypernym_to_hyponym,n
crustacean,copepod,hyponymy,hypernym_to_hyponym,n
crustacean,ostracod,hyponymy,hypernym_to_hyponym,n
crustacean,branchiopod,hyponymy,hypernym_to_hyponym,n
crustacean,stomatopod,hyponymy,hypernym_to_hyponym,n
bulge,belly,hyponymy,hypernym_to_hyponym,n
bulge,nub,hyponymy,hypernym_to_hyponym,n
bulge,snag,hyponymy,hypernym_to_hyponym,n
bulge,wart,hyponymy,hypernym_to_hyponym,n
bulge,mogul,hyponymy,hypernym_to_hyponym,n
bulge,caput,hyponymy,hypernym_to_hyponym,n
bite,munch,hyponymy,hypernym_to_hyponym,n
bite,nip,hyponymy,hypernym_to_hyponym,n
bite,nibble,hyponymy,hypernym_to_hyponym,n
inclination,nod,hyponymy,hypernym_to_hyponym,n
inclination,bob,hyponymy,hypernym_to_hyponym,n
inclination,stoop,hyponymy,hypernym_to_hyponym,n
latex,rubber,hyponymy,hypernym_to_hyponym,n
instill,breathe,hyponymy,hypernym_to_hyponym,v
recurrence,atavism,hyponymy,hypernym_to_hyponym,n
recurrence,flashback,hyponymy,hypernym_to_hyponym,n
agent,trustbuster,hyponymy,hypernym_to_hyponym,n
barbwire,concertina,hyponymy,hypernym_to_hyponym,n
distress,throe,hyponymy,hypernym_to_hyponym,n
distress,anguish,hyponymy,hypernym_to_hyponym,n
distress,pressure,hyponymy,hypernym_to_hyponym,n
sign,rubricate,hyponymy,hypernym_to_hyponym,v
pox,chickenpox,hyponymy,hypernym_to_hyponym,n
pox,cowpox,hyponymy,hypernym_to_hyponym,n
pox,smallpox,hyponymy,hypernym_to_hyponym,n
employment,piecework,hyponymy,hypernym_to_hyponym,n
employment,ministry,hyponymy,hypernym_to_hyponym,n
employment,engagement,hyponymy,hypernym_to_hyponym,n
employment,service,hyponymy,hypernym_to_hyponym,n
employment,coaching,hyponymy,hypernym_to_hyponym,n
abandonment,desertion,synonymy,bidirectional,n
chemist,pharmacist,synonymy,bidirectional,n
decade,decennary,synonymy,bidirectional,n
genitalia,genitals,synonymy,bidirectional,n
cyprian,prostitute,synonymy,bidirectional,n
flindosa,flindosy,synonymy,bidirectional,n
filth,obscenity,synonymy,bidirectional,n
pulasan,pulassan,synonymy,bidirectional,n
endeavor,enterprise,synonymy,bidirectional,n
disconnection,disjunction,synonymy,bidirectional,n
nookie,shtup,synonymy,bidirectional,n
demolition,destruction,synonymy,bidirectional,n
amenableness,cooperativeness,synonymy,bidirectional,n
nookie,nooky,synonymy,bidirectional,n
obscenity,smut,synonymy,bidirectional,n
schtick,shtik,synonymy,bidirectional,n
leveler,leveller,synonymy,bidirectional,n
nookie,screw,synonymy,bidirectional,n
ebullience,exuberance,synonymy,bidirectional,n
digs,domiciliation,synonymy,bidirectional,n
fucking,nooky,synonymy,bidirectional,n
convolution,gyrus,synonymy,bidirectional,n
scream,sidesplitter,synonymy,bidirectional,n
smarting,smartness,synonymy,bidirectional,n
acridity,acridness,synonymy,bidirectional,n
airing,spreading,synonymy,bidirectional,n
longlegs,stiltbird,synonymy,bidirectional,n
criminalism,criminality,synonymy,bidirectional,n
cocotte,harlot,synonymy,bidirectional,n
simpleness,simplicity,synonymy,bidirectional,n
slop,treacle,synonymy,bidirectional,n
changer,modifier,synonymy,bidirectional,n
hooliganism,vandalism,synonymy,bidirectional,n
artillery,ordnance,synonymy,bidirectional,n
schematisation,schematization,synonymy,bidirectional,n
pentacle,pentangle,synonymy,bidirectional,n
bypath,byway,synonymy,bidirectional,n
genitals,privates,synonymy,bidirectional,n
rover,scouter,synonymy,bidirectional,n
offence,offense,synonymy,bidirectional,n
minah,myna,synonymy,bidirectional,n
hayfield,meadow,synonymy,bidirectional,n
asceticism,austerity,synonymy,bidirectional,n
scallywag,varlet,synonymy,bidirectional,n
capability,potentiality,synonymy,bidirectional,n
cocotte,tart,synonymy,bidirectional,n
imperativeness,insistence,synonymy,bidirectional,n
domiciliation,lodgings,synonymy,bidirectional,n
screw,shtup,synonymy,bidirectional,n
fanatic,fiend,synonymy,bidirectional,n
charivari,shivaree,synonymy,bidirectional,n
fulsomeness,unction,synonymy,bidirectional,n
background,ground,synonymy,bidirectional,n
competitiveness,fight,synonymy,bidirectional,n
cuff,turnup,synonymy,bidirectional,n
glop,treacle,synonymy,bidirectional,n
nooky,screw,synonymy,bidirectional,n
entry,submission,synonymy,bidirectional,n
abandonment,defection,synonymy,bidirectional,n
tenseness,tension,synonymy,bidirectional,n
bawd,cocotte,synonymy,bidirectional,n
traveling,travelling,synonymy,bidirectional,n
pier,wharfage,synonymy,bidirectional,n
deferral,postponement,synonymy,bidirectional,n
aftermath,consequence,synonymy,bidirectional,n
splashboard,washboard,synonymy,bidirectional,n
direction,instruction,synonymy,bidirectional,n
coach,manager,synonymy,bidirectional,n
callathump,shivaree,synonymy,bidirectional,n
betrothal,engagement,synonymy,bidirectional,n
aureole,corona,synonymy,bidirectional,n
aim,bearing,synonymy,bidirectional,n
mina,myna,synonymy,bidirectional,n
blackout,brownout,synonymy,bidirectional,n
amusement,entertainment,synonymy,bidirectional,n
cocotte,whore,synonymy,bidirectional,n
howler,scream,synonymy,bidirectional,n
construction,expression,synonymy,bidirectional,n
disconnectedness,disjunction,synonymy,bidirectional,n
flexion,inflection,synonymy,bidirectional,n
drop,pearl,synonymy,bidirectional,n
bawd,prostitute,synonymy,bidirectional,n
hoarfrost,rime,synonymy,bidirectional,n
haschisch,hashish,synonymy,bidirectional,n
shimmy,teddy,synonymy,bidirectional,n
crotch,privates,synonymy,bidirectional,n
digs,pad,synonymy,bidirectional,n
screwing,shtup,synonymy,bidirectional,n
midline,midplane,synonymy,bidirectional,n
distinctness,separateness,synonymy,bidirectional,n
lip,rim,synonymy,bidirectional,n
rapscallion,scalawag,synonymy,bidirectional,n
act,turn,synonymy,bidirectional,n
garter,supporter,synonymy,bidirectional,n
ass,fuck,synonymy,bidirectional,n
cannabis,marijuana,synonymy,bidirectional,n
amenability,amenableness,synonymy,bidirectional,n
flatness,lusterlessness,synonymy,bidirectional,n
number,turn,synonymy,bidirectional,n
counterattack,countermove,synonymy,bidirectional,n
trigon,trilateral,synonymy,bidirectional,n
backlash,rebound,synonymy,bidirectional,n
flection,inflection,synonymy,bidirectional,n
obbligato,obligato,synonymy,bidirectional,n
snobbery,snobbishness,synonymy,bidirectional,n
chemise,shimmy,synonymy,bidirectional,n
howler,sidesplitter,synonymy,bidirectional,n
demolition,wipeout,synonymy,bidirectional,n
decennary,decennium,synonymy,bidirectional,n
escallop,scallop,synonymy,bidirectional,n
closing,shutting,synonymy,bidirectional,n
bullet,smoke,synonymy,bidirectional,n
unai,unau,synonymy,bidirectional,n
minutes,proceedings,synonymy,bidirectional,n
cinder,clinker,synonymy,bidirectional,n
destination,terminus,synonymy,bidirectional,n
prostitute,whore,synonymy,bidirectional,n
chokey,choky,synonymy,bidirectional,n
inheritress,inheritrix,synonymy,bidirectional,n
contrabassoon,contrafagotto,synonymy,bidirectional,n
starkness,utterness,synonymy,bidirectional,n
brahman,brahmin,synonymy,bidirectional,n
discourtesy,offense,synonymy,bidirectional,n
parole,password,synonymy,bidirectional,n
date,escort,synonymy,bidirectional,n
apothecary,chemist,synonymy,bidirectional,n
minutes,transactions,synonymy,bidirectional,n
lodgings,pad,synonymy,bidirectional,n
direction,steering,synonymy,bidirectional,n
defining,shaping,synonymy,bidirectional,n
gradation,step,synonymy,bidirectional,n
parole,word,synonymy,bidirectional,n
tower,tugboat,synonymy,bidirectional,n
fuck,screw,synonymy,bidirectional,n
bullet,hummer,synonymy,bidirectional,n
railroad,railway,synonymy,bidirectional,n
banding,stripe,synonymy,bidirectional,n
penalisation,penalty,synonymy,bidirectional,n
belling,charivari,synonymy,bidirectional,n
crackerjack,jimdandy,synonymy,bidirectional,n
apricot,peach,synonymy,bidirectional,n
carnality,prurience,synonymy,bidirectional,n
towboat,tug,synonymy,bidirectional,n
endeavour,enterprise,synonymy,bidirectional,n
schtik,shtik,synonymy,bidirectional,n
belling,callathump,synonymy,bidirectional,n
screw,shag,synonymy,bidirectional,n
discourtesy,offence,synonymy,bidirectional,n
capability,capableness,synonymy,bidirectional,n
cyprian,whore,synonymy,bidirectional,n
peg,pin,synonymy,bidirectional,n
frown,scowl,synonymy,bidirectional,n
towboat,tugboat,synonymy,bidirectional,n
disjunction,disjuncture,synonymy,bidirectional,n
bugology,entomology,synonymy,bidirectional,n
criminality,criminalness,synonymy,bidirectional,n
shimmy,slip,synonymy,bidirectional,n
blower,cetacean,synonymy,bidirectional,n
bawd,harlot,synonymy,bidirectional,n
rascal,rogue,synonymy,bidirectional,n
arteriola,arteriole,synonymy,bidirectional,n
act,routine,synonymy,bidirectional,n
snobbery,snobbism,synonymy,bidirectional,n
scorner,sneerer,synonymy,bidirectional,n
hedge,hedging,synonymy,bidirectional,n
band,stripe,synonymy,bidirectional,n
lawmaking,legislation,synonymy,bidirectional,n
carafe,decanter,synonymy,bidirectional,n
fuck,screwing,synonymy,bidirectional,n
tart,whore,synonymy,bidirectional,n
smarm,unction,synonymy,bidirectional,n
telecommerce,telemarketing,synonymy,bidirectional,n
scream,wow,synonymy,bidirectional,n
deuce,devil,synonymy,bidirectional,n
lusterlessness,lustrelessness,synonymy,bidirectional,n
vertu,virtu,synonymy,bidirectional,n
shift,shimmy,synonymy,bidirectional,n
gun,ordnance,synonymy,bidirectional,n
ganja,marijuana,synonymy,bidirectional,n
reasonableness,tenability,synonymy,bidirectional,n
slowcoach,slowpoke,synonymy,bidirectional,n
genitalia,privates,synonymy,bidirectional,n
digs,lodgings,synonymy,bidirectional,n
